filename,kelas,file_size_kb,format,dampak,penanganan,kategori_sampah,risk_level
9_mri_0_7811_jpeg.rf.cdc248f0e9c403077f8d9ae356b3a1a8 - Copy.jpg,nonsampah,6.19,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
109_66b77708 - Copy.jpg,nonsampah,7.72,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
Helicopter_18.jpg,nonsampah,10.17,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
pexels-photo-1114797_jpeg.rf.883cb541bd1c27c1d964b4773fa68971 - Copy.jpg,nonsampah,11.33,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
079_241963dc - Copy (2).jpg,nonsampah,8.94,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05585.jpeg,nonsampah,5.05,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
20228.jpg,nonsampah,12.77,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
20225 - Copy.jpg,nonsampah,14.19,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
car_34.jpg,nonsampah,12.32,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
chat (4) - Copy.jpeg,nonsampah,12.9,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05557.jpeg,nonsampah,6.23,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
076_b28d1fac - Copy (2).jpg,nonsampah,6.11,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
Helicopter_29.jpg,nonsampah,5.32,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
093_fda0f117 - Copy (2).jpg,nonsampah,8.53,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
002_331d0423 - Copy.jpg,nonsampah,9.03,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
flickr_wild_000814 - Copy.jpg,nonsampah,10.3,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05480.jpeg,nonsampah,8.37,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
dog.8673.jpg,nonsampah,8.99,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
23977 - Copy.jpg,nonsampah,12.39,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
20733.jpg,nonsampah,11.22,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
flickr_cat_000020.jpg,nonsampah,10.19,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
20628 - Copy.jpg,nonsampah,11.52,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
100_120c14bc - Copy - Copy.jpg,nonsampah,6.82,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
flowers_47.jpg,nonsampah,7.25,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
029_09dcae68 - Copy (2).jpg,nonsampah,6.14,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
069_80468bd5 - Copy - Copy.jpg,nonsampah,6.21,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
dog.8530 - Copy.jpg,nonsampah,14.63,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
23978.jpg,nonsampah,7.96,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
flickr_wild_001112.jpg,nonsampah,12.43,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
car_86 - Copy.jpg,nonsampah,9.52,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
red-apple-half-red-apple-16354511_jpg.rf.785a6637d7e746b70e39b5636fcaec1c - Copy.jpg,nonsampah,7.89,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
066_8e7dd66e - Copy.jpg,nonsampah,8.72,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
Chat - Copy (3).jpeg,nonsampah,7.43,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
photo-1561187273-0d2494d76346.jpg,nonsampah,8.92,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05250.jpeg,nonsampah,6.16,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
images-2023-02-07T152240-571_jpeg.rf.3a5a13d46aa5ffc7dc9969d565ca1cf2 - Copy.jpg,nonsampah,5.72,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
24177.jpg,nonsampah,13.87,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
23889.jpg,nonsampah,8.21,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
yaudah lah ya moment - Copy (3) - Copy.jpeg,nonsampah,11.9,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
download (145) - Copy - Copy.jpeg,nonsampah,9.62,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
24158 - Copy.jpg,nonsampah,10.68,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
yanma - Copy.png,nonsampah,14.63,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
24269.jpg,nonsampah,13.43,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
060_4037f0f7 - Copy (2).jpg,nonsampah,6.34,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
Image_46_jpg.rf.f7f8641a49d5e38f4c1dc2dc4324a0ae.jpg,nonsampah,3.77,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05371.jpeg,nonsampah,5.61,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05313.jpeg,nonsampah,8.08,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
download (46) - Copy - Copy.jpeg,nonsampah,10.36,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
photo-1497034825429-c343d7c6a68f - Copy.jpg,nonsampah,5.23,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
dog.9768.jpg,nonsampah,10.63,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
images-73-_jpeg.rf.70c8c68d1ce315220cb4c9959b9bca38.jpg,nonsampah,7.52,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
019_57ab290d - Copy (2).jpg,nonsampah,8.67,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05387.jpeg,nonsampah,7.85,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05221.jpeg,nonsampah,11.3,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05515 - Copy.jpeg,nonsampah,6.04,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
23981.jpg,nonsampah,15.64,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
117_3aea85fd - Copy.jpg,nonsampah,9.49,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
072_4a17b7fb.jpg,nonsampah,7.33,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
029_75cdebc2 - Copy.jpg,nonsampah,9.7,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
pachirisu - Copy.png,nonsampah,11.49,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
083_16b5e7ab.jpg,nonsampah,12.07,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
082_742073a1 - Copy (2).jpg,nonsampah,7.73,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
download (83) - Copy.jpeg,nonsampah,10.92,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
images-2023-02-07T153810-961_jpeg.rf.8014d09ade97fd4eb1a359d6722fe344 - Copy.jpg,nonsampah,12.39,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
099_1046eb6d - Copy - Copy.jpg,nonsampah,8.64,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
24304 - Copy.jpg,nonsampah,12.03,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
051_2505e244 - Copy (2).jpg,nonsampah,8.65,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
dog.876 - Copy.jpg,nonsampah,11.88,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
dog.11144 - Copy.jpg,nonsampah,8.46,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
035_2e497561.jpg,nonsampah,7.86,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
dog.7986 - Copy.jpg,nonsampah,10.66,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
download (82) - Copy.jpeg,nonsampah,8.99,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
pidgeotto.png,nonsampah,17.71,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
24325 - Copy.jpg,nonsampah,9.86,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
123_827bf807.jpg,nonsampah,6.22,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
039_13af66c8 - Copy - Copy.jpg,nonsampah,9.69,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05183 - Copy.jpeg,nonsampah,8.73,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
20783.jpg,nonsampah,10.32,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
003_ed3fb7b1 - Copy - Copy.jpg,nonsampah,8.9,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
20703.jpg,nonsampah,9.75,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05734.jpeg,nonsampah,6.06,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
bonsly.png,nonsampah,11.05,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
24063.jpg,nonsampah,8.13,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
110_9b23a9ba.jpg,nonsampah,7.75,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
023_dd4e8918 - Copy (2).jpg,nonsampah,9.68,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05465 - Copy.jpeg,nonsampah,8.35,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05178.jpeg,nonsampah,10.26,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
056_158d5258 - Copy - Copy.jpg,nonsampah,9.21,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
Image_17_jpg.rf.ebdc73183305982b5212f72f55523da8.jpg,nonsampah,14.13,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
download (168) - Copy - Copy.jpeg,nonsampah,9.3,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
010_991a88dc - Copy (2).jpg,nonsampah,7.28,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
085_97ab4600 - Copy (2).jpg,nonsampah,11.16,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
plane_76 - Copy.jpg,nonsampah,6.34,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
beheeyem.png,nonsampah,19.24,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
092_4c27282f - Copy.jpg,nonsampah,8.65,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
Helicopter_89.jpg,nonsampah,12.22,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05394.jpeg,nonsampah,8.34,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
flowers_10 - Copy.jpg,nonsampah,8.09,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
049_9254f6f2 - Copy (2).jpg,nonsampah,9.17,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
images-91-_jpeg.rf.863794d6366e066c54f2ffec12e699ed - Copy.jpg,nonsampah,7.37,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
016_3e4f9139 - Copy.jpg,nonsampah,7.95,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
T shirt_40.jpg,nonsampah,3.97,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
094_ad3f1b0c - Copy - Copy.jpg,nonsampah,8.44,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
bisharp - Copy.png,nonsampah,21.53,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
flowers_74.jpg,nonsampah,12.63,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
dog.8942.jpg,nonsampah,7.63,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
20194 - Copy.jpg,nonsampah,10.67,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
006_4e33c943 - Copy - Copy.jpg,nonsampah,9.18,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05444.jpeg,nonsampah,7.58,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
fruit.jpg,nonsampah,10.14,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
16_jpg.rf.5b37cf0375fa144c5256e83bddb3b9b6.jpg,nonsampah,6.03,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
photo-1496449903678-68ddcb189a24 - Copy.jpg,nonsampah,8.56,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
20255 - Copy.jpg,nonsampah,12.78,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05280.jpeg,nonsampah,8.09,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
tsareena.png,nonsampah,28.14,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05461.jpeg,nonsampah,6.02,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
azumarill.png,nonsampah,21.11,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
20631 - Copy.jpg,nonsampah,13.41,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
download-49-_jpeg.rf.61de0315a6ce44b7b4f1d000c6c3127b.jpg,nonsampah,7.76,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
008_cdaf39e7 - Copy - Copy.jpg,nonsampah,7.35,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05656 - Copy.jpeg,nonsampah,9.19,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
084_96fadaf8 - Copy - Copy.jpg,nonsampah,8.34,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
082_ed9a24cc - Copy - Copy.jpg,nonsampah,6.62,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05673 - Copy.jpeg,nonsampah,10.72,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05149 - Copy.jpeg,nonsampah,7.7,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
images-32-_jpeg.rf.8dd985ccecaf0b495ef6eae975c50dd9.jpg,nonsampah,8.66,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
026_20c41942 - Copy - Copy.jpg,nonsampah,8.32,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
24231 - Copy.jpg,nonsampah,12.46,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
download (70) - Copy.jpeg,nonsampah,10.92,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
Helicopter_82.jpg,nonsampah,3.23,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
24266.jpg,nonsampah,13.02,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
081_059a278c.jpg,nonsampah,8.73,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
stufful.png,nonsampah,11.18,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
flowers_7 - Copy.jpg,nonsampah,15.09,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
006_46519378 - Copy.jpg,nonsampah,7.87,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
20705 - Copy.jpg,nonsampah,11.81,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
images-86-_jpeg.rf.1a54acb394bbc003132ff4503bb533ff - Copy.jpg,nonsampah,8.59,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
009_fb3e6174 - Copy (2).jpg,nonsampah,7.87,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
061_e18ba2b0.jpg,nonsampah,8.12,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
053_3804bf81 - Copy - Copy.jpg,nonsampah,7.57,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
flowers_29.jpg,nonsampah,14.11,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05439.jpeg,nonsampah,8.56,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
022_43b050c3 - Copy - Copy.jpg,nonsampah,10.42,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
180_jpg.rf.d209795a1710caeb339c8d3c84ae24f2.jpg,nonsampah,5.79,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
032_7c1161c1.jpg,nonsampah,8.56,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
download (75) - Copy.jpeg,nonsampah,7.74,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
sea - Copy.jpg,nonsampah,8.85,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
flickr_wild_001250.jpg,nonsampah,8.9,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05588.jpeg,nonsampah,12.01,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
flickr_cat_000028 - Copy.jpg,nonsampah,7.25,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
033_ef398d45 - Copy (2).jpg,nonsampah,9.78,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
flickr_dog_000020 - Copy.jpg,nonsampah,10.04,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
028_05df393f - Copy - Copy.jpg,nonsampah,7.93,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
096_9d0cd927 - Copy - Copy.jpg,nonsampah,8.98,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05402.jpeg,nonsampah,9.93,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
082_ed9a24cc - Copy.jpg,nonsampah,6.62,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
20095 - Copy.jpg,nonsampah,15.27,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
dog.7056 - Copy.jpg,nonsampah,10.7,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05432 - Copy.jpeg,nonsampah,7.61,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
bayleef - Copy.png,nonsampah,15.16,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05222.jpeg,nonsampah,8.17,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
ponyta.png,nonsampah,13.3,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
128_40ed3346 - Copy - Copy.jpg,nonsampah,9.7,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
002_8f8da10e - Copy.jpg,nonsampah,9.17,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
024_2c2a7324.jpg,nonsampah,8.39,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
024_2c2a7324 - Copy - Copy.jpg,nonsampah,8.39,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
20222 - Copy.jpg,nonsampah,12.09,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
038_02f8e0ee - Copy.jpg,nonsampah,6.77,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
timburr.png,nonsampah,15.27,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
23937.jpg,nonsampah,10.97,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
029_30aec656 - Copy (2).jpg,nonsampah,8.04,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
05391.jpeg,nonsampah,7.07,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
2_jpg.rf.da8ef8f36cd9488244fd7e0007397c1b - Copy.jpg,nonsampah,5.47,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
20779 - Copy.jpg,nonsampah,14.46,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
24317 - Copy.jpg,nonsampah,14.19,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
20257.jpg,nonsampah,7.45,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
004_29776ffe.jpg,nonsampah,9.85,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
070_6743629d - Copy (2).jpg,nonsampah,7.47,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
055_cf9af56c - Copy (2).jpg,nonsampah,6.3,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
flickr_wild_001205.jpg,nonsampah,10.87,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
042_870cbd50 - Copy.jpg,nonsampah,7.93,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
24247.jpg,nonsampah,6.79,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
057_317143a9 - Copy.jpg,nonsampah,8.59,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
24132.jpg,nonsampah,8.83,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
069_0ffb5c63 - Copy.jpg,nonsampah,10.37,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
images-76-_jpeg.rf.2ddd1dda0222c6371823ce9e6a038caa.jpg,nonsampah,8.66,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
snubbull - Copy.png,nonsampah,15.23,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
064_9ac818ed - Copy - Copy.jpg,nonsampah,8.96,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
23918.jpg,nonsampah,11.04,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
pidove - Copy.png,nonsampah,10.08,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
026_4f5bfb2c.jpg,nonsampah,9.38,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
067_590b9254.jpg,nonsampah,10.08,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
pinsir.png,nonsampah,22.89,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
altaria.png,nonsampah,23.62,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
24016 - Copy.jpg,nonsampah,13.06,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
010_610eea60 - Copy.jpg,nonsampah,7.27,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
amoonguss.png,nonsampah,24.58,PNG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
download (72) - Copy - Copy.jpeg,nonsampah,7.74,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
074_bd6f3a84 - Copy.jpg,nonsampah,8.31,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
049_0f461a3e - Copy.jpg,nonsampah,8.73,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
022_784eea3c - Copy - Copy.jpg,nonsampah,8.62,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
088_116c6971 - Copy - Copy.jpg,nonsampah,8.59,JPEG,Bukan kategori sampah,Tidak memerlukan pengolahan,Nonsampah,Rendah
